recovery_query,ori_err_cof,query_with_vote,err_cof
1314,4,3939,0
1302,2,3909,0
1295,6,3891,0
1283,3,3855,0
1321,5,3975,0
1342,7,4029,0
1333,5,3996,0
1296,9,3870,0
1298,6,3900,0
1296,7,3894,0
1316,5,3951,0
1318,6,3957,0
1309,8,3927,0
1315,10,3954,0
1328,11,4002,0
1308,4,3933,0
1302,5,3918,0
1304,5,3906,0
1319,6,3960,0
1332,7,3990,0
1314,13,3942,0
1289,7,3879,0
1333,13,4005,1
1301,8,3897,0
1294,8,3882,0
1294,6,3888,0
1324,6,3972,0
1314,6,3945,0
1282,7,3849,0
1316,6,3954,0
1304,4,3906,0
1304,5,3915,0
1320,8,3960,0
1279,8,3840,1
1304,12,3909,0
1314,9,3954,1
1309,5,3936,0
1324,5,3978,0
1313,9,3945,0
1309,2,3933,0
1331,3,3987,0
1290,4,3870,0
1293,5,3879,0
1299,2,3897,0
1303,5,3900,0
1310,10,3918,0
1328,6,3969,0
1277,3,3834,0
1307,9,3942,0
1302,7,3912,0
1307,7,3924,0
1305,7,3930,0
1318,5,3945,1
1290,7,3873,0
1319,5,3960,0
1289,9,3867,0
1299,1,3900,0
1314,4,3942,0
1330,6,3993,0
1304,5,3918,0
1283,7,3837,0
1318,4,3951,0
1319,11,3972,0
1318,6,3945,0
1311,4,3927,0
1334,1,3999,0
1290,7,3885,0
1321,9,3966,0
1335,5,4008,0
1288,5,3864,0
1312,7,3948,0
1297,4,3885,0
1309,4,3924,1
1338,8,4023,0
1309,8,3918,0
1307,5,3930,0
1293,3,3873,0
1307,10,3936,0
1320,5,3960,0
1310,6,3918,0
1327,3,3975,0
1315,4,3945,0
1305,2,3918,0
1341,6,4029,0
1300,10,3900,0
1329,6,3990,0
1320,11,3978,0
1310,6,3939,0
1302,6,3912,0
1313,12,3954,0
1320,7,3951,0
1291,7,3888,0
1297,4,3894,0
1311,6,3927,0
1311,9,3933,0
1300,6,3900,0
1290,4,3873,0
1294,5,3885,0
1350,8,4047,0
1331,4,3993,0
1307,11,3918,1
1312,6,3951,0
1295,8,3891,0
1320,5,3972,1
1323,6,3966,0
1331,10,3987,0
1318,4,3957,0
1307,3,3924,0
1329,4,3993,0
1341,11,4023,0
1328,7,3999,0
1299,7,3894,1
1323,5,3978,0
1315,3,3945,0
1319,5,3960,0
1300,2,3906,0
1296,11,3888,0
1339,8,4023,0
1318,3,3951,0
1308,6,3918,0
1299,6,3894,0
1343,3,4035,0
1290,3,3876,0
1345,9,4050,1
1313,5,3939,0
1288,5,3861,0
1301,6,3909,0
1307,14,3936,0
1284,8,3849,0
1320,4,3966,0
1298,9,3906,0
1325,7,3975,0
1326,9,3969,2
1312,8,3936,1
1303,6,3903,1
1344,6,4029,0
1323,13,3978,0
1308,5,3924,0
1310,9,3939,1
1336,9,4020,0
1314,4,3942,0
1302,7,3906,0
1326,5,3984,0
1327,3,3981,0
1316,9,3963,0
1292,3,3882,1
1279,5,3840,0
1309,9,3924,0
1311,9,3942,0
1319,5,3960,0
1290,9,3885,0
1301,11,3918,0
1327,6,3987,0
1332,8,3993,0
1275,6,3837,0
1290,5,3870,0
1307,6,3924,0
1289,3,3864,0
1334,3,3999,1
1315,5,3960,0
1246,2,3738,0
1340,6,4038,0
1308,6,3939,0
1300,6,3891,0
1329,5,3996,0
1328,7,3978,0
1314,6,3939,0
1289,4,3876,0
1311,6,3933,0
1323,8,3975,0
1311,9,3939,0
1304,7,3903,0
1313,7,3954,0
1296,5,3891,0
1304,7,3921,1
1319,10,3960,0
1318,5,3945,0
1286,6,3867,0
1305,9,3912,0
1325,5,3981,0
1320,5,3948,0
1284,7,3864,0
1319,3,3960,0
1319,6,3960,0
1305,8,3927,0
1303,9,3915,0
1322,7,3969,0
1283,5,3849,0
1342,4,4038,1
1318,5,3957,0
1320,6,3954,0
1274,2,3822,0
1321,8,3972,0
1308,10,3939,0
1341,6,4026,0
1310,10,3957,0
1314,4,3942,0
1326,9,3984,0
1302,7,3900,0
1326,4,3966,0
1294,8,3903,0
1294,5,3885,0
1318,6,3966,0
1306,7,3927,0
1291,7,3873,0
1309,12,3924,1
1315,3,3948,0
1321,9,3966,0
1319,8,3963,0
1306,9,3909,0
1294,11,3888,0
1309,11,3927,0
1307,9,3909,0
1272,4,3825,0
1308,3,3918,0
1307,5,3918,0
1281,5,3852,0
1293,3,3882,0
1322,7,3963,0
1343,6,4029,0
1297,8,3891,0
1286,4,3864,0
1288,4,3876,0
1303,7,3909,0
1308,6,3912,0
1321,9,3963,0
1279,9,3837,0
1319,5,3960,1
1302,13,3897,1
1335,6,4008,1
1285,7,3867,0
1294,8,3876,0
1307,4,3924,0
1324,2,3981,0
1293,9,3876,0
1305,5,3912,0
1323,9,3975,0
1321,7,3981,1
1280,5,3846,0
1294,4,3885,0
1311,5,3936,0
1300,8,3909,0
1295,9,3897,0
1295,6,3891,0
1313,7,3939,1
1279,4,3837,1
1288,6,3873,0
1302,6,3912,0
1314,4,3933,0
1312,8,3939,0
1307,5,3918,0
1308,3,3930,0
1341,7,4032,0
1305,5,3906,0
1295,9,3879,1
1286,7,3861,1
1318,7,3954,0
1336,3,4005,0
1304,6,3912,0
1333,9,4005,0
1342,6,4023,0
1320,9,3975,0
1276,6,3828,0
1323,7,3972,0
1312,14,3948,0
1308,8,3930,0
1296,8,3897,0
1299,13,3894,0
1292,7,3876,0
1295,4,3888,0
1331,9,4002,0
1311,6,3942,0
1321,9,3963,0
1282,6,3855,0
1279,3,3834,0
1293,7,3885,0
1310,6,3930,0
1327,7,3984,0
1324,5,3969,0
1321,5,3957,0
1319,6,3960,0
1325,13,3960,0
1327,12,3990,0
1316,5,3951,0
1325,7,3963,1
1308,3,3927,0
1314,3,3945,0
1316,10,3960,1
1324,4,3960,0
1298,4,3894,0
1320,5,3966,0
1295,14,3894,0
1323,8,3981,0
1296,6,3888,0
1323,4,3969,0
1323,7,3969,0
1328,7,3990,0
1290,12,3873,0
1306,7,3918,0
1321,7,3966,0
1296,5,3903,0
1315,10,3948,2
1289,4,3864,0
1317,9,3948,0
1317,5,3948,0
1317,9,3960,0
1319,6,3960,0
1293,9,3894,0
1309,6,3933,0
1343,11,4023,0
1299,8,3903,0
1318,5,3960,0
1302,4,3906,0
1301,3,3897,0
1331,6,3990,0
1307,7,3924,0
1335,7,4014,0
1273,8,3825,0
1333,5,4005,0
1301,8,3894,0
1320,4,3963,0
1303,10,3921,0
1314,9,3951,0
1320,8,3963,0
1318,4,3957,1
1327,4,3972,1
1337,9,4011,0
1306,8,3921,0
1283,10,3864,0
1337,3,4014,0
1316,13,3960,0
1306,8,3921,0
1316,5,3960,0
1327,4,3978,0
1343,7,4047,0
1311,5,3936,0
1270,5,3819,0
1334,8,4014,0
1308,10,3927,0
1308,4,3930,0
1325,8,3984,0
1315,14,3960,0
1326,3,3972,0
1329,8,3999,1
1305,9,3924,0
1320,7,3963,0
1301,9,3912,0
1295,2,3882,0
1328,8,3999,0
1297,3,3885,0
1325,4,3990,0
1295,5,3885,0
1298,4,3897,0
1300,4,3900,0
1289,6,3882,0
1324,7,3978,0
1314,10,3945,0
1285,6,3855,0
1304,8,3909,0
1319,8,3966,0
1314,3,3945,0
1333,6,3996,1
1319,4,3966,0
1327,7,3975,0
1310,8,3924,0
1331,4,3993,0
1312,10,3942,0
1317,3,3954,0
1289,4,3879,0
1294,5,3894,1
1306,3,3921,0
1274,12,3837,1
1330,7,3993,0
1312,10,3954,0
1310,9,3930,0
1329,7,3981,0
1299,7,3894,0
1316,2,3951,0
1316,7,3951,0
1314,11,3948,0
1331,6,4005,0
1326,4,3984,0
1344,8,4038,0
1301,6,3915,0
1294,2,3885,0
1318,9,3948,1
1304,11,3915,1
1308,4,3921,1
1303,5,3924,2
1320,8,3975,1
1298,6,3897,0
1295,9,3888,0
1307,11,3912,0
1320,5,3960,0
1332,5,4002,0
1290,6,3867,1
1304,13,3924,0
1296,6,3900,0
1304,5,3906,0
1296,4,3894,0
1286,5,3867,0
1339,6,4020,0
1321,10,3960,0
1282,14,3843,0
1299,2,3906,0
1326,6,3984,0
1297,4,3885,0
1318,5,3954,1
1345,9,4023,0
1300,6,3903,0
1351,4,4056,0
1308,7,3933,0
1294,11,3900,0
1304,3,3912,1
1336,6,4014,0
1320,10,3948,0
1313,11,3936,0
1278,2,3831,0
1309,14,3933,0
1291,10,3885,0
1318,13,3951,0
1290,4,3870,0
1308,12,3933,0
1329,5,3993,0
1307,5,3918,0
1290,10,3864,0
1284,9,3876,0
1331,4,3990,0
1281,4,3840,0
1316,7,3954,0
1292,4,3879,0
1335,6,4005,0
1331,8,3999,0
1300,9,3903,0
1316,6,3945,0
1280,2,3840,0
1306,3,3921,0
1319,4,3963,1
1308,11,3915,0
1309,4,3939,0
1310,9,3933,0
1306,6,3915,0
1327,8,3984,0
1293,8,3873,0
1336,8,4014,0
1287,8,3864,0
1296,8,3891,0
1339,7,4020,0
1333,7,4008,0
1298,10,3909,0
1328,7,3978,0
1323,8,3972,0
1341,6,4029,0
1307,7,3927,0
1314,7,3936,0
1311,4,3945,0
1320,13,3948,0
1298,6,3897,1
1325,5,3984,0
1313,13,3957,0
1293,9,3882,0
1305,10,3930,0
1322,3,3960,0
1318,5,3969,0
1302,13,3906,0
1321,5,3957,0
1348,5,4056,0
1320,10,3966,1
1305,6,3912,0
1332,10,3999,0
1288,3,3867,0
1313,10,3942,0
1325,4,3972,0
1309,7,3942,0
1337,7,4017,0
1296,6,3897,0
1299,8,3885,0
1329,5,3981,1
1331,5,3987,0
1285,6,3870,0
1314,10,3948,0
1343,7,4035,0
1308,6,3912,0
1336,10,4017,0
1313,6,3939,0
1302,7,3915,0
1299,9,3894,0
1318,6,3966,0
1340,8,4011,0
1286,5,3864,0
1308,13,3909,0
1312,8,3936,0
1326,5,3987,0
1307,10,3915,0
1304,5,3915,0
1314,10,3963,0
1309,10,3924,0
1339,5,4023,0
1300,4,3906,0
1303,8,3909,0
1307,3,3930,0
1341,7,4020,0
1293,6,3870,0
1298,8,3897,0
1314,9,3933,0
1316,8,3951,0
1307,7,3921,0
1308,4,3909,1
1305,2,3921,0
1295,5,3882,0
1344,4,4026,0
1306,8,3927,0
1326,5,3966,0
1307,4,3927,0
1280,8,3855,0
1300,6,3900,1
1342,8,4029,0
1287,6,3858,0
1313,2,3939,0
1299,6,3900,0
1302,5,3906,1
1301,8,3918,0
1306,7,3915,1
1298,6,3906,0
1327,9,3999,0
1300,4,3897,0
1337,5,4011,0
1296,3,3894,0
1284,10,3852,0
1302,8,3921,0
1319,9,3978,0
1281,12,3843,0
1291,9,3879,0
1310,7,3921,0
1276,8,3831,0
1327,11,3987,1
1329,6,3999,0
1316,9,3966,0
1301,9,3930,0
1302,11,3924,0
1335,12,4023,0
1285,8,3852,0
1307,8,3930,0
1330,9,3990,1
1306,6,3912,0
1304,7,3909,0
1329,5,3978,0
1324,6,3966,0
1310,3,3921,0
1331,6,3993,0
1298,11,3906,0
1347,11,4038,0
1318,5,3945,0
1320,5,3954,0
1325,8,3975,0
1333,4,3990,0
1317,6,3957,0
1308,8,3927,0
1314,4,3945,0
1323,7,3966,0
1330,8,3996,0
1327,10,3981,0
1303,10,3909,0
1296,4,3900,0
1320,8,3969,0
1310,8,3948,0
1315,6,3945,0
1323,7,3966,0
1261,7,3771,0
1327,7,3978,0
1296,9,3900,0
1327,4,3975,0
1309,7,3936,0
1307,10,3924,0
1311,9,3939,0
1331,8,4023,0
1313,7,3942,0
1309,10,3957,0
1310,6,3924,0
1312,6,3939,0
1309,3,3933,0
1310,4,3936,0
1307,7,3933,0
1299,5,3918,0
1283,8,3858,0
1276,9,3831,0
1321,11,3960,0
1294,7,3888,0
1308,7,3930,0
1335,5,4011,0
1310,1,3930,0
1309,4,3921,0
1287,7,3873,0
1310,3,3930,0
1313,5,3933,1
1315,10,3963,0
1281,7,3846,0
1321,5,3972,0
1317,14,3936,0
1310,5,3936,0
1328,5,3981,0
1315,9,3942,0
1318,6,3963,0
1315,6,3954,0
1329,5,3984,0
1309,10,3924,0
1338,9,4002,0
1300,8,3894,0
1311,5,3945,0
1300,7,3918,0
1321,8,3960,0
1322,2,3966,0
1298,6,3897,0
1314,6,3936,0
1323,4,3975,0
1316,7,3957,0
1332,4,3996,0
1293,5,3873,0
1343,3,4029,0
1317,13,3954,0
1306,7,3918,0
1317,8,3942,0
1315,9,3954,0
1301,8,3918,0
1303,6,3903,1
1300,9,3903,0
1294,7,3882,0
1307,6,3930,0
1312,2,3942,0
1351,3,4059,0
1334,4,3999,0
1274,6,3831,1
1333,8,3987,0
1316,6,3960,0
1320,8,3960,0
1315,2,3942,0
1277,7,3822,0
1328,6,3993,0
1297,7,3903,0
1308,6,3933,0
1308,4,3918,0
1310,6,3942,0
1310,9,3921,0
1314,4,3939,0
1346,4,4041,0
1330,6,3993,0
1312,6,3945,0
1311,11,3951,1
1324,13,3966,1
1319,9,3975,0
1302,3,3915,0
1321,11,3987,0
1320,8,3966,0
1317,5,3960,0
1303,9,3927,0
1325,9,3981,0
1321,8,3960,0
1319,7,3969,0
1292,7,3870,0
1316,12,3945,0
1317,7,3942,0
1309,7,3912,0
1303,7,3909,0
1316,14,3978,0
1316,11,3966,0
1320,7,3969,0
1305,10,3930,0
1301,10,3906,0
1277,6,3834,0
1303,9,3921,0
1297,9,3882,0
1309,7,3921,0
1283,5,3858,0
1341,1,4029,0
1289,14,3888,0
1313,8,3939,0
1291,9,3870,0
1294,8,3891,0
1307,6,3933,0
1307,5,3918,0
1330,5,3984,0
1303,9,3903,0
1318,6,3960,0
1296,4,3900,0
1329,8,3987,1
1307,9,3930,0
1310,9,3936,0
1295,5,3894,0
1285,5,3849,0
1310,2,3939,0
1300,9,3897,0
1278,4,3840,0
1290,6,3879,0
1313,13,3933,0
1278,4,3834,0
1283,9,3852,1
1322,9,3975,0
1305,8,3909,0
1292,10,3873,0
1302,7,3906,0
1291,8,3885,0
1299,9,3903,0
1300,6,3900,0
1297,5,3891,0
1302,3,3906,0
1304,3,3918,1
1299,4,3894,1
1327,4,3987,0
1280,8,3849,0
1360,6,4095,0
1328,5,3981,0
1305,3,3906,0
1293,8,3882,0
1298,3,3891,0
1298,5,3894,0
1300,7,3897,0
1321,5,3972,0
1328,2,3987,0
1311,9,3924,0
1302,9,3906,0
1296,7,3888,0
1328,4,3984,0
1324,10,3969,0
1314,9,3942,0
1332,7,4005,0
1295,7,3888,0
1345,6,4029,0
1318,6,3960,0
1302,5,3909,1
1280,5,3852,0
1324,4,3966,0
1315,8,3945,0
1336,9,4011,0
1318,10,3966,0
1285,2,3855,0
1303,4,3912,0
1346,6,4038,0
1331,6,3990,0
1322,9,3954,0
1298,12,3906,0
1309,8,3933,0
1311,9,3930,0
1309,6,3924,0
1295,7,3882,0
1315,5,3954,0
1308,6,3927,0
1293,5,3891,0
1307,10,3921,1
1311,7,3945,0
1294,6,3897,0
1342,7,4029,1
1301,12,3915,0
1296,8,3903,0
1318,7,3972,0
1324,7,3969,0
1313,8,3924,0
1324,9,3969,0
1319,7,3951,0
1328,12,3978,0
1307,7,3933,0
1298,5,3897,0
1293,7,3879,1
1324,7,3978,0
1312,5,3948,0
1311,4,3930,0
1304,3,3915,0
1318,6,3963,0
1316,9,3939,0
1308,6,3924,0
1308,6,3924,0
1310,4,3942,0
1281,9,3846,0
1314,6,3957,0
1330,7,3990,0
1302,7,3909,0
1337,8,4014,0
1323,3,3963,0
1319,6,3954,0
1344,4,4038,0
1287,8,3867,0
1320,5,3963,0
1314,4,3945,1
1305,8,3924,0
1303,8,3924,0
1322,8,3972,0
1322,5,3966,0
1337,9,4005,0
1303,8,3924,0
1300,6,3909,1
1304,6,3921,0
1339,4,4026,0
1300,4,3903,0
1302,4,3900,1
1324,9,3972,1
1292,3,3879,0
1316,5,3951,0
1309,9,3930,0
1300,13,3906,0
1314,8,3939,0
1311,8,3933,0
1284,7,3861,0
1314,7,3951,0
1310,6,3930,0
1324,10,3963,1
1314,11,3930,0
1320,7,3963,0
1308,4,3927,0
1320,13,3969,0
1319,6,3948,0
1298,6,3915,0
1314,5,3945,0
1293,4,3873,0
1317,8,3969,0
1320,3,3951,0
1340,4,4023,0
1335,9,3999,0
1314,2,3936,0
1321,7,3963,0
1306,6,3912,0
1304,12,3912,0
1294,8,3900,1
1307,6,3936,0
1282,7,3849,0
1302,2,3906,0
1307,7,3924,0
1300,5,3897,0
1283,6,3858,0
1301,8,3921,0
1318,7,3966,0
1307,5,3924,0
1302,7,3906,0
1325,7,3984,0
1317,5,3957,0
1335,4,4017,0
1307,3,3918,0
1324,5,3972,0
1299,8,3894,0
1308,2,3924,0
1316,5,3948,0
1309,6,3936,0
1307,5,3936,0
1307,9,3939,0
1300,5,3909,0
1326,12,4002,0
1320,4,3963,0
1320,11,3975,0
1327,5,3984,0
1291,5,3882,0
1314,8,3948,0
1296,5,3891,0
1313,6,3942,0
1327,5,3990,0
1330,5,3987,0
1301,11,3912,0
1320,8,3981,0
1310,12,3927,0
1309,4,3927,0
1278,0,3837,1
1309,8,3933,0
1306,6,3909,0
1313,4,3939,0
1313,6,3939,0
1318,5,3951,0
1288,6,3861,0
1302,2,3912,1
1329,5,3990,0
1297,12,3906,0
1319,4,3963,0
1324,4,3984,0
1299,5,3900,0
1305,8,3927,0
1276,6,3840,0
1328,9,3981,0
1321,3,3969,0
1299,5,3900,0
1307,4,3918,0
1301,9,3915,0
1265,7,3798,0
1307,10,3915,0
1330,5,3996,0
1321,7,3963,0
1282,11,3867,0
1286,5,3855,0
1288,8,3876,0
1305,3,3915,0
1330,4,3987,0
1314,5,3951,0
1305,9,3915,0
1319,6,3963,0
1303,6,3921,0
1321,7,3960,0
1331,4,3993,0
1325,5,3972,0
1333,7,3993,0
1295,3,3888,0
1300,6,3915,0
1328,6,3981,0
1321,4,3963,0
1324,5,3984,0
1289,5,3873,0
1312,6,3945,1
1300,6,3906,0
1306,11,3927,0
1305,8,3927,0
1296,7,3903,0
1342,5,4026,0
1307,11,3924,0
1302,5,3915,0
1334,5,3993,0
1322,7,3966,0
1304,4,3924,0
1324,5,3978,1
1340,9,4023,0
1329,4,3987,0
1313,6,3945,0
1317,5,3951,0
1308,6,3921,0
1320,10,3972,0
1311,9,3936,0
1314,4,3945,0
1340,7,4002,0
1304,6,3915,0
1327,8,3960,0
1320,5,3957,0
1322,9,3963,1
1317,5,3957,0
1286,4,3867,0
1312,7,3948,0
1294,9,3891,0
1300,6,3906,0
1302,5,3918,0
1303,6,3924,0
1333,5,3999,0
1327,4,3987,0
1316,3,3951,0
1314,3,3936,1
1328,9,3972,0
1290,5,3861,0
1337,6,4014,0
1317,4,3954,0
1293,7,3876,0
1322,6,3975,0
1295,6,3879,0
1290,11,3864,0
1325,6,3978,1
1306,8,3930,0
1312,5,3936,0
1315,9,3939,0
1321,3,3966,0
1325,3,3981,1
1329,7,3987,0
1329,4,3993,0
1319,7,3960,0
1317,8,3969,0
1323,4,3972,0
1351,5,4059,0
1320,2,3957,0
1314,12,3936,0
1313,5,3951,0
1304,12,3936,0
1296,3,3894,0
1300,5,3909,0
1303,6,3909,0
1308,2,3927,0
1306,5,3912,1
1329,1,3987,0
1337,11,4023,0
1319,9,3948,0
1317,14,3954,0
1303,5,3915,0
1307,2,3927,0
1302,8,3918,0
1301,3,3909,0
1282,8,3846,0
1328,4,3981,0
1323,7,3972,0
1324,8,3981,0
1341,15,4041,0
1308,4,3924,0
1350,2,4053,1
1299,7,3903,0
1303,10,3927,0
1306,4,3924,0
1300,4,3891,0
1329,7,3984,0
1327,11,3987,0
1314,3,3945,0
1308,10,3933,0
1319,6,3957,0
1301,5,3906,0
1346,4,4038,0
1307,6,3921,0
1321,10,3957,0
1334,10,4005,0
1315,6,3954,0
1328,7,3990,0
1296,9,3891,0
1310,4,3936,0
1305,9,3921,0
1313,3,3933,0
1308,7,3927,0
1307,5,3924,0
1319,8,3960,0
1315,1,3942,0
1287,9,3861,0
1299,5,3918,0
1305,4,3915,0
1317,3,3957,0
1328,4,3990,0
1330,4,3987,0
1295,3,3879,0
1322,6,3972,0
1305,2,3915,0
1315,2,3942,0
1317,2,3954,0
1322,7,3969,0
1318,7,3948,0
1305,10,3927,0
1322,9,3960,0
1332,10,4002,0
1310,6,3933,0
1314,8,3948,0
1303,10,3936,0
1305,7,3915,0
1328,4,3987,0
1347,4,4041,0
1301,5,3900,0
1306,6,3921,0
1306,4,3924,0
1326,5,3978,0
1328,5,3981,0
1314,4,3939,0
1333,9,3993,1
1314,11,3924,0
1301,10,3930,0
1303,7,3915,0
1317,6,3951,0
1304,4,3927,0
1344,5,4032,0
1319,9,3954,0
1317,6,3948,0
1334,9,4014,0
1304,5,3906,0
1315,6,3954,0
1287,4,3861,0
1300,7,3891,1
1321,2,3966,0
1320,8,3966,0
1305,9,3927,0
1291,6,3882,0
1304,2,3918,0
1307,6,3924,0
1318,4,3960,0
1311,4,3921,0
1296,5,3882,0
1301,8,3912,0
1286,5,3864,0
1289,5,3882,0
1299,7,3906,0
1343,3,4029,0
1300,8,3906,0
1330,7,3996,0
1296,6,3888,0
1344,7,4035,0
1304,10,3912,0
1309,6,3930,0
1301,9,3909,0
1311,4,3924,0
1277,9,3828,0
1319,8,3960,1
1308,8,3933,0
1292,4,3873,0
1322,3,3972,1
1288,9,3861,0
1293,2,3879,0
1316,11,3951,0
1323,5,3954,1
1298,7,3894,0
1304,3,3918,0
1281,7,3855,0
1330,6,3987,0
1341,9,4023,0
1312,8,3942,0
1305,7,3909,0
1335,6,4011,0
1312,4,3933,0
1289,8,3876,0
1300,3,3897,0
1307,9,3927,0
1343,8,4023,0
1309,4,3927,0
1298,10,3909,0
1329,5,3984,0
1322,9,3969,0
1294,5,3879,0
1327,4,3996,0
1322,7,3963,0
1296,8,3906,0
1296,8,3891,0
1305,5,3915,0
1334,7,4011,0
1284,10,3879,0
1312,2,3936,0
1336,6,4005,1
1318,7,3954,0
1329,4,3990,0
1302,7,3915,1
1287,4,3861,0
1318,9,3954,0
1317,5,3957,1
1312,6,3933,0
1326,3,3984,0
1329,7,3987,0
1302,7,3903,0
1335,8,4008,0
1308,4,3927,0
1322,7,3966,0
1312,7,3930,0
1323,3,3972,0
1318,6,3954,0
1321,7,3978,0
1311,7,3939,0
1328,9,3981,0
1318,7,3963,0
1300,7,3894,2
1326,4,3975,0
1319,6,3966,0
1330,7,3996,1
1310,12,3930,0
1334,3,4005,0
1307,4,3918,0
1300,2,3900,0
1306,3,3921,0
1301,5,3903,0
1312,8,3939,0
1304,3,3912,0
1307,7,3915,0
1298,11,3894,0
1319,8,3954,0
1331,8,3993,0
1325,10,3978,0
1344,6,4041,0
1325,8,3987,0
1298,5,3891,0
1319,7,3966,0
1316,9,3948,0
1307,2,3921,0
1321,8,3960,0
1322,10,3966,0
1298,12,3888,0
1324,6,3975,0
1291,5,3870,0
1319,6,3954,0
1308,9,3918,0
1347,7,4038,0
1295,4,3885,0
1318,4,3960,0
1288,7,3885,0
1314,10,3936,0
1346,11,4050,0
1304,8,3906,0
1335,3,4002,0
1336,5,4008,0
1320,7,3969,0
1333,3,3993,0
1295,6,3885,0
1333,6,4008,0
1321,4,3963,0
1287,4,3858,0
1323,5,3981,0
1296,6,3891,0
1317,9,3969,0
1294,10,3900,0
1327,4,3984,0
1320,7,3972,1
1305,8,3942,0
1319,9,3969,1
1318,5,3966,0
1308,9,3927,0
1287,13,3870,0
1313,8,3939,0
1285,7,3849,0
1301,2,3903,0
1322,7,3966,0
1286,6,3864,0
1310,6,3927,0
1314,6,3951,1
1331,10,3996,0
1292,8,3873,1
1323,7,3966,0
1350,10,4077,0
1301,5,3900,0
1334,9,4005,0
1322,10,3969,0
1280,7,3840,0
1294,9,3891,0
1310,6,3930,0
1283,7,3846,0
1304,4,3909,0
1319,9,3951,0
1314,4,3942,0
1299,10,3897,0
1310,6,3927,0
1324,7,3966,0
1316,4,3954,0
1332,4,3993,0
1309,3,3927,0
1312,6,3933,0
1318,6,3960,0
1333,3,3996,0
1324,9,3984,0
1311,15,3954,0
1291,4,3879,0
1318,4,3948,0
1309,6,3921,0
1303,4,3921,0
1328,5,3993,0
1343,5,4026,0
1312,5,3945,0
1331,8,4005,0
1296,4,3900,0
1304,5,3921,0
1305,6,3906,0
1324,6,3984,0
1315,12,3930,0
1330,4,4005,0
1328,8,3993,0
1314,10,3942,0
1305,3,3924,0
1299,5,3909,0
1323,5,3966,0
1287,7,3870,1
1312,7,3933,0
1311,7,3942,0
1299,3,3906,0
1337,13,4005,0
1348,4,4059,0
1310,8,3933,0
1312,5,3945,0
1303,10,3924,0
1312,10,3945,0
1313,3,3933,0
1305,4,3903,1
1295,5,3891,0
1314,6,3942,0
1308,2,3921,0
1299,11,3897,0
1304,5,3903,0
1317,5,3957,0
1323,5,3966,1
1279,4,3846,0
1310,6,3939,0
1279,11,3840,0
1344,8,4026,0
1312,10,3948,0
1342,7,4029,0
1288,11,3861,0
1280,4,3834,0
1319,7,3963,0
1338,3,4011,0
1327,11,3981,0
1317,11,3957,0
1289,5,3882,0
1305,3,3906,0
1320,4,3963,0
1269,8,3810,0
1317,8,3951,0
1353,7,4065,0
1301,8,3903,0
1291,8,3888,0
1320,6,3963,0
1293,8,3873,0
1334,10,4005,0
1334,10,3996,0
1322,12,3966,0
1296,7,3891,0
1316,7,3957,0
1326,5,3987,0
1309,5,3927,0
1304,4,3921,0
1309,6,3927,0
1275,7,3840,0
1300,5,3903,0
1302,8,3909,1
1299,7,3906,0
1311,10,3933,0
1319,11,3960,0
1300,9,3891,0
1295,7,3891,0
1301,8,3906,0
1301,6,3909,0
1315,6,3951,0
1298,5,3900,0
1319,8,3966,0
1297,7,3891,0
1290,7,3879,0
1295,9,3897,0
1299,13,3909,0
1301,6,3909,0
1333,5,4008,0
1345,4,4038,0
1305,6,3918,1
1316,8,3957,0
1332,3,3996,0
1303,8,3906,0
1299,12,3909,0
1307,5,3924,0
1304,5,3912,0
1327,5,3984,1
1288,8,3861,0
1307,5,3918,0
1291,3,3873,0
1321,7,3972,0
1305,8,3933,0
1328,7,3993,0
1319,7,3960,0
1320,8,3963,0
1300,6,3903,0
1336,12,3993,1
1331,5,4005,0
1310,6,3936,0
1311,6,3921,0
1298,6,3897,0
1292,7,3870,0
1310,10,3936,0
1304,4,3924,0
1283,8,3846,0
1320,13,3966,0
1349,10,4035,0
1279,8,3828,0
1297,5,3891,0
1320,8,3972,0
1346,8,4041,0
1286,8,3873,0
1315,8,3933,1
1297,5,3894,0
1308,5,3936,0
1309,11,3927,0
1305,7,3918,0
1298,11,3894,0
1314,7,3945,0
1330,6,3984,0
1307,2,3918,0
1306,8,3924,0
1310,6,3939,0
1348,3,4044,1
1325,3,3978,0
1346,3,4038,1
1322,7,3975,0
1297,5,3900,0
1303,9,3930,0
1303,7,3894,0
1311,6,3930,0
1308,7,3915,0
1309,4,3924,0
1339,13,4023,0
1296,4,3888,0
1316,13,3945,0
1298,9,3897,0
1288,5,3870,0
1300,12,3909,0
1323,4,3978,0
1304,9,3897,0
1307,7,3930,0
1310,7,3936,0
1305,5,3906,0
1324,9,3984,0
1306,3,3921,0
1314,7,3942,0
1326,7,3972,0
1318,7,3960,0
1306,3,3924,1
1308,3,3924,0
1331,7,3996,0
1326,9,3984,0
1325,1,3975,0
1337,9,4011,0
1307,3,3918,1
1308,9,3945,0
1314,11,3945,0
1320,4,3957,0
1300,9,3918,1
1330,6,3999,0
1282,8,3849,0
1315,8,3942,1
1292,13,3882,0
1291,7,3864,0
1299,2,3897,0
1310,2,3939,1
1314,9,3948,0
1338,9,4008,0
1313,12,3957,0
1332,4,4005,0
1313,9,3954,0
1312,7,3945,0
1305,7,3912,0
1320,1,3960,0
